match_id,inning,batting_team,player,runs_scored,balls_faced,strike_rate,fours,sixes
14,2,Sydney Thunder,H Kaur,33,21,157.14,2,3
14,2,Sydney Thunder,AJ Blackwell,8,11,72.73,1,0
14,2,Sydney Thunder,NJ Carey,11,7,157.14,2,0
21,1,Melbourne Stars,L Lee,1,5,20.0,0,0
21,1,Melbourne Stars,AR Reakes,30,30,100.0,4,0
21,1,Melbourne Stars,KM Mack,26,34,76.47,1,0
21,1,Melbourne Stars,EA Osborne,18,11,163.64,3,0
21,1,Melbourne Stars,M du Preez,23,12,191.67,2,1
21,1,Melbourne Stars,GA Elwiss,16,14,114.29,1,0
21,1,Melbourne Stars,A Sutherland,1,2,50.0,0,0
21,1,Melbourne Stars,A King,6,9,66.67,0,0
21,1,Melbourne Stars,NM Hancock,5,3,166.67,0,0
21,2,Brisbane Heat,BL Mooney,28,23,121.74,2,0
21,2,Brisbane Heat,GM Harris,101,42,240.48,13,6
50,1,Melbourne Stars,SIR Dunkley,73,48,152.08,9,2
50,1,Melbourne Stars,ME Bouchier,1,2,50.0,0,0
50,1,Melbourne Stars,A Capsey,43,33,130.3,7,0
50,1,Melbourne Stars,A Sutherland,9,13,69.23,0,0
50,1,Melbourne Stars,T Flintoff,0,1,0.0,0,0
50,1,Melbourne Stars,S Reid,0,3,0.0,0,0
50,1,Melbourne Stars,N Faltum,15,12,125.0,0,1
50,1,Melbourne Stars,KJ Garth,9,8,112.5,1,0
50,2,Perth Scorchers,SFM Devine,0,2,0.0,0,0
50,2,Perth Scorchers,M Darke,5,5,100.0,1,0
50,2,Perth Scorchers,NR Sciver-Brunt,24,29,82.76,3,0
50,2,Perth Scorchers,BL Mooney,3,5,60.0,0,0
50,2,Perth Scorchers,AE Jones,42,30,140.0,2,1
50,2,Perth Scorchers,C Piparo,6,5,120.0,1,0
50,2,Perth Scorchers,AL Edgar,15,15,100.0,2,0
50,2,Perth Scorchers,P Cleary,8,7,114.29,1,0
50,2,Perth Scorchers,A King,5,10,50.0,0,0
50,2,Perth Scorchers,L Mills,0,1,0.0,0,0
50,2,Perth Scorchers,CC Ainsworth,10,11,90.91,0,0
29,1,Melbourne Renegades,TT Beaumont,26,26,100.0,3,0
29,1,Melbourne Renegades,HK Matthews,0,1,0.0,0,0
29,1,Melbourne Renegades,C Webb,11,12,91.67,2,0
29,1,Melbourne Renegades,H Kaur,45,38,118.42,6,0
29,1,Melbourne Renegades,JE Duffin,54,38,142.11,5,3
29,1,Melbourne Renegades,G Wareham,5,4,125.0,0,0
29,1,Melbourne Renegades,SJ Coyte,1,1,100.0,0,0
29,2,Adelaide Strikers,KM Mack,24,15,160.0,5,0
29,2,Adelaide Strikers,L Wolvaardt,28,30,93.33,3,0
29,2,Adelaide Strikers,TM McGrath,26,24,108.33,4,0
29,2,Adelaide Strikers,BE Patterson,36,26,138.46,5,1
29,2,Adelaide Strikers,DR Gibson,17,14,121.43,3,0
29,2,Adelaide Strikers,GL Adams,3,5,60.0,0,0
51,1,Hobart Hurricanes,RH Priest,8,7,114.29,2,0
51,1,Hobart Hurricanes,NJ Carey,36,31,116.13,5,0
51,1,Hobart Hurricanes,CL Hall,11,11,100.0,2,0
51,1,Hobart Hurricanes,CL Tryon,13,22,59.09,1,0
51,1,Hobart Hurricanes,NE Stalenberg,9,14,64.29,1,0
51,1,Hobart Hurricanes,E Thompson,33,23,143.48,2,1
51,1,Hobart Hurricanes,HNK Jensen,7,10,70.0,0,0
51,1,Hobart Hurricanes,SK Moloney,3,2,150.0,0,0
51,2,Perth Scorchers,SFM Devine,87,52,167.31,8,5
51,2,Perth Scorchers,BL Mooney,48,36,133.33,5,0
40,1,Sydney Sixers,EA Perry,24,19,126.32,3,1
40,1,Sydney Sixers,AJ Healy,13,10,130.0,2,0
40,1,Sydney Sixers,A Gardner,0,1,0.0,0,0
40,1,Sydney Sixers,NE Bolton,34,38,89.47,2,0
40,1,Sydney Sixers,Shafali Verma,53,43,123.26,6,1
40,1,Sydney Sixers,M Brown,15,9,166.67,2,0
40,2,Adelaide Strikers,KM Mack,67,54,124.07,6,0
40,2,Adelaide Strikers,D van Niekerk,0,1,0.0,0,0
40,2,Adelaide Strikers,L Wolvaardt,33,27,122.22,5,0
40,2,Adelaide Strikers,TM McGrath,40,30,133.33,3,1
36,1,Brisbane Heat,BL Mooney,78,60,130.0,7,0
36,1,Brisbane Heat,KL Short,43,36,119.44,6,0
36,1,Brisbane Heat,L Harris,5,6,83.33,0,0
36,1,Brisbane Heat,JL Jonassen,25,18,138.89,1,1
36,2,Hobart Hurricanes,EA Burns,5,8,62.5,0,0
36,2,Hobart Hurricanes,G Redmayne,3,9,33.33,0,0
36,2,Hobart Hurricanes,HC Knight,14,10,140.0,3,0
36,2,Hobart Hurricanes,AE Satterthwaite,57,48,118.75,6,0
36,2,Hobart Hurricanes,HK Matthews,32,24,133.33,3,1
36,2,Hobart Hurricanes,V Pyke,0,3,0.0,0,0
36,2,Hobart Hurricanes,E Thompson,2,5,40.0,0,0
36,2,Hobart Hurricanes,CL Hall,1,2,50.0,0,0
36,2,Hobart Hurricanes,B Hepburn,13,11,118.18,1,0
4,1,Brisbane Heat,G Redmayne,33,30,110.0,5,0
4,1,Brisbane Heat,E Johnston,54,34,158.82,3,4
4,1,Brisbane Heat,G Voll,40,28,142.86,6,0
4,1,Brisbane Heat,AC Kerr,28,23,121.74,2,0
4,1,Brisbane Heat,L Harris,8,5,160.0,1,0
4,2,Melbourne Stars,L Winfield-Hill,74,51,145.1,11,0
4,2,Melbourne Stars,C Smith,21,25,84.0,1,0
4,2,Melbourne Stars,A Capsey,15,9,166.67,2,0
4,2,Melbourne Stars,A Sutherland,45,22,204.55,6,1
4,2,Melbourne Stars,KJ Garth,2,2,100.0,0,0
4,2,Melbourne Stars,T Flintoff,6,5,120.0,1,0
4,2,Melbourne Stars,N Faltum,3,3,100.0,0,0
4,2,Melbourne Stars,SK Moloney,1,2,50.0,0,0
4,2,Melbourne Stars,S Reid,0,1,0.0,0,0
47,1,Melbourne Stars,EJ Villani,56,47,119.15,3,2
47,1,Melbourne Stars,MM Lanning,21,19,110.53,4,0
47,1,Melbourne Stars,A Sutherland,72,51,141.18,5,2
47,1,Melbourne Stars,KH Brunt,3,3,100.0,0,0
47,2,Hobart Hurricanes,RH Priest,24,18,133.33,2,2
47,2,Hobart Hurricanes,NJ Carey,23,33,69.7,2,0
47,2,Hobart Hurricanes,E Kershaw,15,23,65.22,1,0
47,2,Hobart Hurricanes,NE Stalenberg,11,14,78.57,1,0
47,2,Hobart Hurricanes,CL Tryon,18,12,150.0,1,1
47,2,Hobart Hurricanes,HNK Jensen,1,5,20.0,0,0
47,2,Hobart Hurricanes,CL Hall,7,4,175.0,1,0
47,2,Hobart Hurricanes,A Smith,6,5,120.0,0,0
47,2,Hobart Hurricanes,E Thompson,8,6,133.33,0,0
33,1,Melbourne Renegades,S Molineux,39,38,102.63,7,0
33,1,Melbourne Renegades,C Leeson,2,6,33.33,0,0
33,1,Melbourne Renegades,AE Satterthwaite,48,55,87.27,5,0
33,1,Melbourne Renegades,L Lee,12,12,100.0,1,0
33,1,Melbourne Renegades,C Webb,11,9,122.22,2,0
33,2,Perth Scorchers,SFM Devine,77,54,142.59,7,3
33,2,Perth Scorchers,BL Mooney,9,7,128.57,2,0
33,2,Perth Scorchers,C Piparo,33,28,117.86,4,0
29,1,Adelaide Strikers,SFM Devine,85,56,151.79,6,5
29,1,Adelaide Strikers,SW Bates,36,30,120.0,6,0
29,1,Adelaide Strikers,TM McGrath,19,16,118.75,1,0
29,1,Adelaide Strikers,BE Patterson,2,4,50.0,0,0
29,1,Adelaide Strikers,L Winfield,12,9,133.33,2,0
29,1,Adelaide Strikers,KM Mack,6,5,120.0,0,0
29,2,Melbourne Stars,EJ Villani,1,7,14.29,0,0
29,2,Melbourne Stars,L Lee,52,40,130.0,4,3
29,2,Melbourne Stars,M du Preez,70,51,137.25,11,0
29,2,Melbourne Stars,EA Osborne,0,1,0.0,0,0
29,2,Melbourne Stars,KJ Martin,7,6,116.67,1,0
29,2,Melbourne Stars,A Sutherland,7,7,100.0,0,0
29,2,Melbourne Stars,M Penna,0,1,0.0,0,0
29,2,Melbourne Stars,T Flintoff,2,2,100.0,0,0
29,2,Melbourne Stars,NM Hancock,2,3,66.67,0,0
29,2,Melbourne Stars,HL Ferling,2,2,100.0,0,0
16,1,Sydney Thunder,AC Jayangani,33,25,132.0,7,0
16,1,Sydney Thunder,G Voll,22,22,100.0,3,0
16,1,Sydney Thunder,P Litchfield,40,25,160.0,7,0
16,1,Sydney Thunder,HC Knight,59,34,173.53,10,0
16,1,Sydney Thunder,A Learoyd,2,6,33.33,0,0
16,1,Sydney Thunder,T Wilson,2,3,66.67,0,0
16,1,Sydney Thunder,SJ Johnson,7,5,140.0,1,0
16,2,Brisbane Heat,GM Harris,41,31,132.26,4,2
16,2,Brisbane Heat,G Redmayne,9,7,128.57,1,0
16,2,Brisbane Heat,JI Rodrigues,5,3,166.67,1,0
16,2,Brisbane Heat,CR Knott,55,37,148.65,6,1
16,2,Brisbane Heat,L Harris,8,10,80.0,1,0
16,2,Brisbane Heat,JL Jonassen,2,3,66.67,0,0
16,2,Brisbane Heat,N de Klerk,1,4,25.0,0,0
16,2,Brisbane Heat,SU Ginger,6,6,100.0,1,0
16,2,Brisbane Heat,NM Hancock,9,6,150.0,1,0
16,2,Brisbane Heat,S Pandey,9,4,225.0,2,0
16,2,Brisbane Heat,GE Parsons,1,4,25.0,0,0
17,1,Adelaide Strikers,SW Bates,17,13,130.77,3,0
17,1,Adelaide Strikers,SFM Devine,23,17,135.29,2,1
17,1,Adelaide Strikers,TM McGrath,3,6,50.0,0,0
17,1,Adelaide Strikers,BE Patterson,36,40,90.0,1,1
17,1,Adelaide Strikers,A Wellington,7,10,70.0,1,0
17,1,Adelaide Strikers,TJ McPharlin,29,23,126.09,4,1
17,1,Adelaide Strikers,T Saville,17,11,154.55,1,1
17,2,Sydney Thunder,RH Priest,0,1,0.0,0,0
17,2,Sydney Thunder,NE Stalenberg,1,6,16.67,0,0
17,2,Sydney Thunder,AJ Blackwell,27,22,122.73,4,0
17,2,Sydney Thunder,SR Taylor,55,42,130.95,4,3
17,2,Sydney Thunder,H Kaur,52,34,152.94,6,2
17,2,Sydney Thunder,NJ Carey,2,5,40.0,0,0
25,1,Melbourne Renegades,HK Matthews,5,6,83.33,1,0
25,1,Melbourne Renegades,TT Beaumont,6,6,100.0,1,0
25,1,Melbourne Renegades,C Webb,9,17,52.94,1,0
25,1,Melbourne Renegades,H Kaur,47,40,117.5,7,0
25,1,Melbourne Renegades,JE Duffin,1,5,20.0,0,0
25,1,Melbourne Renegades,G Prestwidge,0,1,0.0,0,0
25,1,Melbourne Renegades,G Wareham,10,20,50.0,0,0
25,1,Melbourne Renegades,JE Dooley,19,16,118.75,2,0
25,1,Melbourne Renegades,SJ Coyte,0,2,0.0,0,0
25,1,Melbourne Renegades,E Hayward,1,3,33.33,0,0
25,1,Melbourne Renegades,Sara Kennedy,1,3,33.33,0,0
25,2,Sydney Sixers,EA Perry,44,39,112.82,6,1
25,2,Sydney Sixers,M Brown,0,2,0.0,0,0
25,2,Sydney Sixers,A Gardner,0,4,0.0,0,0
25,2,Sydney Sixers,EA Burns,32,35,91.43,1,1
25,2,Sydney Sixers,CL Tryon,26,13,200.0,4,1
15,1,Sydney Sixers,LA Marsh,1,7,14.29,0,0
15,1,Sydney Sixers,M Kapp,5,14,35.71,0,0
15,1,Sydney Sixers,EA Perry,45,50,90.0,3,1
15,1,Sydney Sixers,SJ McGlashan,5,8,62.5,0,0
15,1,Sydney Sixers,LC Sthalekar,3,11,27.27,0,0
15,1,Sydney Sixers,SE Aley,3,3,100.0,0,0
15,1,Sydney Sixers,A Gardner,4,4,100.0,0,0
15,1,Sydney Sixers,AR Reakes,22,14,157.14,1,1
15,1,Sydney Sixers,SL Hungerford,0,1,0.0,0,0
15,1,Sydney Sixers,RS Dick,8,8,100.0,1,0
15,2,Melbourne Stars,MM Lanning,58,49,118.37,5,1
15,2,Melbourne Stars,KM Mack,42,45,93.33,5,0
15,2,Melbourne Stars,NR Sciver,0,3,0.0,0,0
38,1,Adelaide Strikers,D van Niekerk,58,46,126.09,3,3
38,1,Adelaide Strikers,KM Mack,31,28,110.71,3,1
38,1,Adelaide Strikers,L Wolvaardt,54,32,168.75,2,3
38,1,Adelaide Strikers,TM McGrath,8,6,133.33,1,0
38,1,Adelaide Strikers,M Penna,14,9,155.56,1,1
38,2,Sydney Thunder,S Mandhana,7,7,100.0,0,1
38,2,Sydney Thunder,T Wilson,42,46,91.3,3,0
38,2,Sydney Thunder,P Litchfield,40,28,142.86,3,1
38,2,Sydney Thunder,SJ Johnson,2,4,50.0,0,0
38,2,Sydney Thunder,IECM Wong,43,17,252.94,0,6
38,2,Sydney Thunder,DB Sharma,17,14,121.43,1,0
38,2,Sydney Thunder,HJ Darlington,1,2,50.0,0,0
38,2,Sydney Thunder,LG Smith,2,2,100.0,0,0
27,1,Brisbane Heat,GM Harris,20,14,142.86,4,0
27,1,Brisbane Heat,BL Mooney,0,3,0.0,0,0
27,1,Brisbane Heat,SJ Johnson,51,30,170.0,4,3
27,1,Brisbane Heat,KL Short,6,10,60.0,0,0
27,1,Brisbane Heat,JL Jonassen,40,28,142.86,2,3
27,1,Brisbane Heat,L Harris,12,14,85.71,1,0
27,1,Brisbane Heat,DM Kimmince,3,4,75.0,0,0
27,1,Brisbane Heat,L Wolvaardt,14,11,127.27,2,0
27,1,Brisbane Heat,S Luus,7,6,116.67,1,0
27,2,Sydney Sixers,AJ Healy,0,1,0.0,0,0
27,2,Sydney Sixers,A Gardner,5,7,71.43,1,0
27,2,Sydney Sixers,EA Burns,9,7,128.57,2,0
27,2,Sydney Sixers,EA Perry,2,11,18.18,0,0
27,2,Sydney Sixers,SJ McGlashan,5,6,83.33,1,0
27,2,Sydney Sixers,D van Niekerk,25,33,75.76,2,0
27,2,Sydney Sixers,M Kapp,14,15,93.33,2,0
27,2,Sydney Sixers,LG Smith,10,12,83.33,1,0
27,2,Sydney Sixers,T Wilson,5,8,62.5,0,0
27,2,Sydney Sixers,C Leeson,4,6,66.67,0,0
27,2,Sydney Sixers,L Cheatle,1,2,50.0,0,0
36,1,Sydney Thunder,TT Beaumont,14,27,51.85,1,0
36,1,Sydney Thunder,SJ Johnson,7,8,87.5,1,0
36,1,Sydney Thunder,HC Knight,0,4,0.0,0,0
36,1,Sydney Thunder,RL Haynes,51,49,104.08,6,0
36,1,Sydney Thunder,P Litchfield,29,24,120.83,3,0
36,1,Sydney Thunder,R Trenaman,17,8,212.5,3,0
36,2,Melbourne Stars,EJ Villani,20,17,117.65,4,0
36,2,Melbourne Stars,MM Lanning,14,16,87.5,2,0
36,2,Melbourne Stars,M du Preez,57,37,154.05,9,0
36,2,Melbourne Stars,NR Sciver,36,31,116.13,4,0
2018-02-04,1,Perth Scorchers,EJ Villani,16,29,55.17,3,0
2018-02-04,1,Perth Scorchers,NE Bolton,5,13,38.46,0,0
2018-02-04,1,Perth Scorchers,NR Sciver,2,4,50.0,0,0
2018-02-04,1,Perth Scorchers,M Banting,5,9,55.56,0,0
2018-02-04,1,Perth Scorchers,TMM Newton,12,16,75.0,0,0
2018-02-04,1,Perth Scorchers,H Graham,14,16,87.5,0,0
2018-02-04,1,Perth Scorchers,KH Brunt,10,13,76.92,0,0
2018-02-04,1,Perth Scorchers,LK Ebsary,4,4,100.0,1,0
2018-02-04,1,Perth Scorchers,P Cleary,18,14,128.57,2,0
2018-02-04,1,Perth Scorchers,EL King,2,2,100.0,0,0
2018-02-04,2,Sydney Sixers,AJ Healy,41,32,128.12,5,1
2018-02-04,2,Sydney Sixers,EA Perry,36,42,85.71,5,0
2018-02-04,2,Sydney Sixers,A Gardner,22,16,137.5,2,1
20,1,Melbourne Stars,EJ Villani,35,28,125.0,6,0
20,1,Melbourne Stars,A Sutherland,12,26,46.15,1,0
20,1,Melbourne Stars,MM Lanning,3,4,75.0,0,0
20,1,Melbourne Stars,ME Bouchier,42,33,127.27,3,2
20,1,Melbourne Stars,KJ Garth,44,29,151.72,6,0
20,2,Hobart Hurricanes,RH Priest,23,27,85.19,5,0
20,2,Hobart Hurricanes,R Johnston,0,1,0.0,0,0
20,2,Hobart Hurricanes,M du Preez,62,45,137.78,5,3
20,2,Hobart Hurricanes,NJ Carey,24,23,104.35,1,0
20,2,Hobart Hurricanes,RM Ghosh,24,16,150.0,4,0
20,2,Hobart Hurricanes,NE Stalenberg,3,4,75.0,0,0
52,1,Melbourne Renegades,S Molineux,18,20,90.0,2,0
52,1,Melbourne Renegades,DN Wyatt,0,1,0.0,0,0
52,1,Melbourne Renegades,AE Satterthwaite,66,57,115.79,6,1
52,1,Melbourne Renegades,EJ Inglis,1,2,50.0,0,0
52,1,Melbourne Renegades,JE Duffin,30,22,136.36,3,1
52,1,Melbourne Renegades,C Webb,9,10,90.0,1,0
52,1,Melbourne Renegades,CJ Koski,6,6,100.0,0,0
52,1,Melbourne Renegades,M Brown,3,2,150.0,0,0
52,2,Hobart Hurricanes,S Mandhana,26,26,100.0,4,0
52,2,Hobart Hurricanes,EG Fazackerley,52,41,126.83,3,2
52,2,Hobart Hurricanes,G Redmayne,1,6,16.67,0,0
52,2,Hobart Hurricanes,HC Knight,28,26,107.69,3,0
52,2,Hobart Hurricanes,CL Hall,13,13,100.0,1,0
52,2,Hobart Hurricanes,V Pyke,4,2,200.0,0,0
52,2,Hobart Hurricanes,SK Moloney,7,6,116.67,0,0
45,1,Sydney Sixers,EA Perry,37,36,102.78,5,0
45,1,Sydney Sixers,SW Bates,5,13,38.46,0,0
45,1,Sydney Sixers,A Gardner,8,10,80.0,0,0
45,1,Sydney Sixers,EA Burns,9,10,90.0,1,0
45,1,Sydney Sixers,CL Tryon,39,28,139.29,5,1
45,1,Sydney Sixers,M Carmichael,5,7,71.43,0,0
45,1,Sydney Sixers,M Brown,3,4,75.0,0,0
45,1,Sydney Sixers,KM Pelle,3,5,60.0,0,0
45,1,Sydney Sixers,K Peterson,2,3,66.67,0,0
45,1,Sydney Sixers,L Cheatle,1,4,25.0,0,0
45,2,Adelaide Strikers,KM Mack,45,37,121.62,8,0
45,2,Adelaide Strikers,L Wolvaardt,7,11,63.64,1,0
45,2,Adelaide Strikers,TM McGrath,38,35,108.57,3,1
45,2,Adelaide Strikers,BE Patterson,20,12,166.67,3,0
45,2,Adelaide Strikers,M Penna,13,10,130.0,2,0
22,1,Hobart Hurricanes,S Mandhana,29,22,131.82,2,1
22,1,Hobart Hurricanes,EG Fazackerley,35,21,166.67,6,0
22,1,Hobart Hurricanes,S Daffara,17,11,154.55,2,0
22,1,Hobart Hurricanes,HC Knight,34,28,121.43,3,0
22,1,Hobart Hurricanes,CL Hall,17,16,106.25,1,0
22,1,Hobart Hurricanes,G Redmayne,0,3,0.0,0,0
22,1,Hobart Hurricanes,SK Moloney,4,5,80.0,0,0
22,1,Hobart Hurricanes,V Pyke,1,2,50.0,0,0
22,1,Hobart Hurricanes,RK O'Donnell,7,5,140.0,0,0
22,1,Hobart Hurricanes,B Hepburn,7,7,100.0,0,0
22,2,Sydney Thunder,RL Haynes,5,4,125.0,1,0
22,2,Sydney Thunder,RH Priest,40,21,190.48,7,1
22,2,Sydney Thunder,NE Stalenberg,55,39,141.03,5,2
22,2,Sydney Thunder,H Kaur,13,10,130.0,2,0
22,2,Sydney Thunder,AJ Blackwell,20,15,133.33,3,0
22,2,Sydney Thunder,SR Taylor,20,15,133.33,3,0
12,1,Sydney Sixers,AJ Healy,11,9,122.22,2,0
12,1,Sydney Sixers,EA Perry,65,47,138.3,8,1
12,1,Sydney Sixers,EA Burns,0,5,0.0,0,0
12,1,Sydney Sixers,M Kapp,11,14,78.57,1,0
12,1,Sydney Sixers,SJ McGlashan,44,33,133.33,5,0
12,1,Sydney Sixers,D van Niekerk,5,6,83.33,1,0
12,1,Sydney Sixers,AR Reakes,4,4,100.0,1,0
12,1,Sydney Sixers,LG Smith,6,2,300.0,1,0
12,2,Hobart Hurricanes,L Winfield,13,15,86.67,2,0
12,2,Hobart Hurricanes,G Redmayne,22,29,75.86,2,0
12,2,Hobart Hurricanes,HK Matthews,11,13,84.62,2,0
12,2,Hobart Hurricanes,V Krishnamurthy,13,16,81.25,1,0
12,2,Hobart Hurricanes,NM Hancock,4,10,40.0,0,0
12,2,Hobart Hurricanes,CL Hall,0,1,0.0,0,0
12,2,Hobart Hurricanes,S Daffara,0,1,0.0,0,0
12,2,Hobart Hurricanes,V Pyke,35,26,134.62,5,0
12,2,Hobart Hurricanes,EG Fazackerley,12,9,133.33,2,0
46,1,Hobart Hurricanes,R Trenaman,18,15,120.0,2,0
46,1,Hobart Hurricanes,L Lee,13,7,185.71,1,1
46,1,Hobart Hurricanes,M du Preez,3,4,75.0,0,0
46,1,Hobart Hurricanes,EJ Villani,14,16,87.5,1,0
46,1,Hobart Hurricanes,NJ Carey,31,33,93.94,0,0
46,1,Hobart Hurricanes,NE Stalenberg,12,13,92.31,1,0
46,1,Hobart Hurricanes,E Manix-Geeves,20,21,95.24,2,0
46,1,Hobart Hurricanes,HNK Jensen,2,5,40.0,0,0
46,1,Hobart Hurricanes,ML Gibson,0,1,0.0,0,0
46,1,Hobart Hurricanes,A Smith,3,5,60.0,0,0
46,2,Melbourne Stars,L Winfield-Hill,2,3,66.67,0,0
46,2,Melbourne Stars,BAM Heath,12,16,75.0,2,0
46,2,Melbourne Stars,A Capsey,80,52,153.85,3,5
46,2,Melbourne Stars,A Sutherland,25,30,83.33,2,0
46,2,Melbourne Stars,KJ Garth,0,1,0.0,0,0
46,2,Melbourne Stars,N Faltum,6,8,75.0,0,0
46,2,Melbourne Stars,SK Moloney,2,2,100.0,0,0
46,2,Melbourne Stars,S Reid,2,3,66.67,0,0
39,1,Perth Scorchers,BL Mooney,90,58,155.17,11,2
39,1,Perth Scorchers,C Piparo,19,19,100.0,3,0
39,1,Perth Scorchers,SFM Devine,6,7,85.71,1,0
39,1,Perth Scorchers,ML Green,2,2,100.0,0,0
39,1,Perth Scorchers,M Kapp,68,34,200.0,8,4
39,2,Melbourne Renegades,HK Matthews,6,9,66.67,1,0
39,2,Melbourne Renegades,AC Jayangani,7,9,77.78,1,0
39,2,Melbourne Renegades,JE Dooley,14,19,73.68,1,0
39,2,Melbourne Renegades,S Molineux,3,5,60.0,0,0
39,2,Melbourne Renegades,C Webb,2,4,50.0,0,0
39,2,Melbourne Renegades,C Leeson,16,26,61.54,0,0
39,2,Melbourne Renegades,RK O'Donnell,0,1,0.0,0,0
39,2,Melbourne Renegades,E Kershaw,25,21,119.05,0,2
39,2,Melbourne Renegades,S Ismail,0,1,0.0,0,0
39,2,Melbourne Renegades,G Prestwidge,0,3,0.0,0,0
39,2,Melbourne Renegades,E Hayward,4,7,57.14,0,0
34,1,Perth Scorchers,EJ Villani,2,6,33.33,0,0
34,1,Perth Scorchers,NE Bolton,10,12,83.33,0,0
34,1,Perth Scorchers,NR Sciver,12,12,100.0,2,0
34,1,Perth Scorchers,LK Ebsary,16,22,72.73,2,0
34,1,Perth Scorchers,H Graham,19,17,111.76,1,1
34,1,Perth Scorchers,KH Brunt,4,4,100.0,1,0
34,1,Perth Scorchers,C Piparo,2,4,50.0,0,0
34,1,Perth Scorchers,TMM Newton,5,8,62.5,0,0
34,1,Perth Scorchers,P Cleary,4,5,80.0,0,0
34,1,Perth Scorchers,EL King,2,3,66.67,0,0
34,1,Perth Scorchers,EJ Smith,0,3,0.0,0,0
34,2,Adelaide Strikers,SW Bates,49,47,104.26,2,0
34,2,Adelaide Strikers,TT Beaumont,0,1,0.0,0,0
34,2,Adelaide Strikers,SFM Devine,18,25,72.0,2,0
34,2,Adelaide Strikers,TM McGrath,14,18,77.78,1,0
34,2,Adelaide Strikers,BE Patterson,0,3,0.0,0,0
34,2,Adelaide Strikers,ML Schutt,1,1,100.0,0,0
28,1,Sydney Sixers,AJ Healy,94,56,167.86,12,2
28,1,Sydney Sixers,EA Perry,31,39,79.49,3,0
28,1,Sydney Sixers,A Gardner,8,16,50.0,0,0
28,1,Sydney Sixers,Shafali Verma,8,5,160.0,1,0
28,1,Sydney Sixers,M Brown,6,4,150.0,1,0
28,2,Perth Scorchers,SFM Devine,6,12,50.0,1,0
28,2,Perth Scorchers,BL Mooney,30,29,103.45,1,0
28,2,Perth Scorchers,C Piparo,29,29,100.0,2,0
28,2,Perth Scorchers,AC Jayangani,0,3,0.0,0,0
28,2,Perth Scorchers,H Graham,19,14,135.71,2,0
28,2,Perth Scorchers,M Kapp,2,3,66.67,0,0
28,2,Perth Scorchers,A King,14,16,87.5,0,0
28,2,Perth Scorchers,M Carmichael,12,12,100.0,0,0
28,2,Perth Scorchers,L Mills,0,1,0.0,0,0
28,2,Perth Scorchers,T Peschel,0,1,0.0,0,0
55,1,Adelaide Strikers,SW Bates,6,11,54.55,0,0
55,1,Adelaide Strikers,SFM Devine,23,25,92.0,1,1
55,1,Adelaide Strikers,TM McGrath,12,17,70.59,1,0
55,1,Adelaide Strikers,TT Beaumont,28,31,90.32,1,0
55,1,Adelaide Strikers,BE Patterson,4,7,57.14,0,0
55,1,Adelaide Strikers,A Wellington,16,11,145.45,1,1
55,1,Adelaide Strikers,ML Schutt,5,5,100.0,0,0
55,1,Adelaide Strikers,T Saville,6,6,100.0,0,0
55,1,Adelaide Strikers,A Price,4,6,66.67,0,0
55,1,Adelaide Strikers,K Pope,1,1,100.0,0,0
55,2,Sydney Sixers,AJ Healy,63,52,121.15,7,0
55,2,Sydney Sixers,EA Perry,13,25,52.0,1,0
55,2,Sydney Sixers,A Gardner,9,11,81.82,1,0
55,2,Sydney Sixers,AE Jones,16,19,84.21,2,0
55,2,Sydney Sixers,EA Burns,5,2,250.0,1,0
28,1,Hobart Hurricanes,EG Fazackerley,1,2,50.0,0,0
28,1,Hobart Hurricanes,M Phillips,6,6,100.0,1,0
28,1,Hobart Hurricanes,HC Knight,20,24,83.33,1,0
28,1,Hobart Hurricanes,NJ Carey,15,24,62.5,2,0
28,1,Hobart Hurricanes,FC Wilson,11,10,110.0,1,0
28,1,Hobart Hurricanes,CL Hall,16,14,114.29,0,0
28,1,Hobart Hurricanes,CL Tryon,7,7,100.0,1,0
28,1,Hobart Hurricanes,ML Gibson,13,18,72.22,0,0
28,1,Hobart Hurricanes,TJ Vlaeminck,0,2,0.0,0,0
28,1,Hobart Hurricanes,EJ Smith,13,13,100.0,1,0
28,2,Melbourne Renegades,S Molineux,12,11,109.09,2,0
28,2,Melbourne Renegades,DN Wyatt,45,44,102.27,6,0
28,2,Melbourne Renegades,TT Beaumont,37,32,115.62,6,0
28,2,Melbourne Renegades,JE Duffin,6,7,85.71,0,0
2022-11-24,1,Brisbane Heat,G Redmayne,7,11,63.64,1,0
2022-11-24,1,Brisbane Heat,DN Wyatt,5,4,125.0,1,0
2022-11-24,1,Brisbane Heat,GM Harris,23,22,104.55,4,0
2022-11-24,1,Brisbane Heat,AC Kerr,43,32,134.38,7,0
2022-11-24,1,Brisbane Heat,G Voll,16,20,80.0,0,0
2022-11-24,1,Brisbane Heat,L Harris,33,14,235.71,8,0
2022-11-24,1,Brisbane Heat,JL Jonassen,4,5,80.0,0,0
2022-11-24,1,Brisbane Heat,CR Knott,8,7,114.29,1,0
2022-11-24,1,Brisbane Heat,NM Hancock,1,2,50.0,0,0
2022-11-24,1,Brisbane Heat,CG Sippel,5,3,166.67,1,0
2022-11-24,2,Adelaide Strikers,KM Mack,2,7,28.57,0,0
2022-11-24,2,Adelaide Strikers,L Wolvaardt,47,45,104.44,4,0
